Date, AQI Value,Main Pollutant,County,Site Name,Site ID,Source,20-year High (1980-2019),20-year Low (1980-2019),5-year Average (2015-2019)
1/22/2020,43,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,107,26,48
1/23/2020,82,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,73,11,37.8
1/24/2020,65,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,81,15,41.6
1/25/2020,33,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,88,23,56.4
1/26/2020,43,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,67,22,45.4
1/27/2020,38,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,84,20,49.6
1/28/2020,36,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,103,21,57.2
1/29/2020,33,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,87,8,48.8
1/30/2020,23,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,94,20,46.4
1/31/2020,39,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,76,13,38.8
2/1/2020,56,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,106,16,57
2/2/2020,61,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,95,19,50
2/3/2020,48,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,104,25,46.8
2/4/2020,46,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,85,10,46
2/5/2020,34,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,91,16,48.4
2/6/2020,19,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,81,14,47
2/7/2020,38,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,84,21,48
2/8/2020,40,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,71,20,52.2
2/9/2020,47,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,102,19,37.8
2/10/2020,27,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,71,25,49.4
2/11/2020,40,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,74,16,43.8
2/12/2020,40,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,90,17,46.8
2/13/2020,24,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,66,21,38.2
2/14/2020,31,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,74,21,45
2/15/2020,32,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,68,22,41.6
2/16/2020,35,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,85,20,41
2/17/2020,54,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,68,27,45.4
2/18/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,67,24,52
2/19/2020,42,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,84,17,43
2/20/2020,31,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,116,25,38.8
2/21/2020,31,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,87,19,50.6
2/22/2020,55,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,88,20,45.4
2/23/2020,48,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,78,23,39.2
2/24/2020,59,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,80,29,38
2/25/2020,31,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,88,11,51.4
2/26/2020,34,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,88,14,44
2/27/2020,34,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,81,27,50
2/28/2020,54,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,72,27,38.8
2/29/2020,38,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,56,32,.
3/1/2020,38,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,75,31,48
3/2/2020,46,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,68,15,52.8
3/3/2020,48,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,68,18,45.4
3/4/2020,52,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,85,28,50
3/5/2020,35,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,71,27,42
3/6/2020,40,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,67,25,53.2
3/7/2020,37,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,73,19,58.8
3/8/2020,37,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,73,19,61.6
3/9/2020,46,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,114,20,73.8
3/10/2020,33,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,69,14,57.4
3/11/2020,34,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,101,27,46
3/12/2020,44,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,79,26,38
3/13/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,93,33,41.2
3/14/2020,39,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,97,32,42.6
3/15/2020,36,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,73,23,40.2
3/16/2020,39,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,61,32,45.2
3/17/2020,35,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,63,25,52.8
3/18/2020,38,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,67,31,43.4
3/19/2020,31,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,67,29,47.2
3/20/2020,37,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,97,33,41.4
3/21/2020,37,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,97,32,42
3/22/2020,36,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,70,33,41.4
3/23/2020,33,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,76,29,43.6
3/24/2020,35,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,60,34,45.4
3/25/2020,34,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,80,20,46.2
3/26/2020,42,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,84,37,41.8
3/27/2020,41,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,74,21,36.2
3/28/2020,38,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,64,22,41
3/29/2020,35,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,64,28,45.2
3/30/2020,31,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,97,30,46.2
3/31/2020,33,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,115,32,40.4
4/1/2020,39,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,63,29,39.2
4/2/2020,41,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,84,34,42.2
4/3/2020,35,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,79,36,46
4/4/2020,34,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,67,31,43.4
4/5/2020,37,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,77,30,42.4
4/6/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,105,37,44.6
4/7/2020,44,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,93,31,42.8
4/8/2020,44,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,84,31,45
4/9/2020,43,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,80,35,46.2
4/10/2020,39,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,84,33,47
4/11/2020,41,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,100,31,51.6
4/12/2020,48,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,70,31,47.6
4/13/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,77,36,50
4/14/2020,40,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,77,26,44.4
4/15/2020,42,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,126,35,45.4
4/16/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,147,33,46.4
4/17/2020,44,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,126,36,43.2
4/18/2020,39,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,150,29,60.2
4/19/2020,45,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,154,27,43.2
4/20/2020,37,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,156,39,42
4/21/2020,40,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,80,31,41.2
4/22/2020,40,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,108,25,44.6
4/23/2020,37,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,122,30,44
4/24/2020,32,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,100,32,42.4
4/25/2020,44,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,108,31,39.4
4/26/2020,35,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,112,26,41
4/27/2020,35,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,90,26,39.6
4/28/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,115,33,51
4/29/2020,42,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,97,34,43
4/30/2020,44,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,108,36,43.4
5/1/2020,43,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,143,31,49.2
5/2/2020,39,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,156,28,54.8
5/3/2020,44,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,185,25,47.4
5/4/2020,47,PM2.5,Camden,Camden Spruce Street,34-007-0002,AirNow,182,26,51.2
5/5/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,143,23,47.8
5/6/2020,38,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,164,21,40.4
5/7/2020,44,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,147,27,48
5/8/2020,34,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,164,35,51
5/9/2020,32,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,150,32,51.6
5/10/2020,43,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,147,29,47.4
5/11/2020,33,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,166,34,49.8
5/12/2020,36,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,159,24,49
5/13/2020,47,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,122,31,36.6
5/14/2020,46,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,74,27,49
5/15/2020,48,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,115,27,51
5/16/2020,44,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,108,29,48.6
5/17/2020,39,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,122,22,59.6
5/18/2020,41,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,143,33,71.8
5/19/2020,40,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,101,24,51.2
5/20/2020,35,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,93,36,50.6
5/21/2020,35,Ozone,Camden,Camden Spruce Street,34-007-0002,AirNow,101,24,50.4
5/22/2020,31,Ozone,Camden,Ancora State Hospital,34-007-1001,AirNow,97,27,47
1/1/2020,38,PM2.5,Cumberland,Millville,34-011-0007,AirNow,67,14,32.2
1/2/2020,27,Ozone,Cumberland,Millville,34-011-0007,AirNow,38,17,29.6
1/3/2020,43,PM2.5,Cumberland,Millville,34-011-0007,AirNow,38,13,27.2
1/4/2020,47,PM2.5,Cumberland,Millville,34-011-0007,AirNow,54,14,30.4
1/5/2020,29,Ozone,Cumberland,Millville,34-011-0007,AirNow,68,11,30.4
1/6/2020,36,PM2.5,Cumberland,Millville,34-011-0007,AirNow,74,16,38.6
1/7/2020,29,Ozone,Cumberland,Millville,34-011-0007,AirNow,61,19,37.4
1/8/2020,42,PM2.5,Cumberland,Millville,34-011-0007,AirNow,58,4,36.6
1/9/2020,24,Ozone,Cumberland,Millville,34-011-0007,AirNow,55,14,29.6
1/10/2020,31,Ozone,Cumberland,Millville,34-011-0007,AirNow,75,9,31
1/11/2020,35,Ozone,Cumberland,Millville,34-011-0007,AirNow,63,18,31.2
1/12/2020,32,Ozone,Cumberland,Millville,34-011-0007,AirNow,61,13,29.8
1/13/2020,28,PM2.5,Cumberland,Millville,34-011-0007,AirNow,56,19,30
1/14/2020,30,PM2.5,Cumberland,Millville,34-011-0007,AirNow,66,15,26.2
1/15/2020,46,PM2.5,Cumberland,Millville,34-011-0007,AirNow,68,15,44
1/16/2020,40,PM2.5,Cumberland,Millville,34-011-0007,AirNow,71,10,43.8
1/17/2020,30,Ozone,Cumberland,Millville,34-011-0007,AirNow,54,10,30.8
1/18/2020,31,Ozone,Cumberland,Millville,34-011-0007,AirNow,46,4,37.6
1/19/2020,27,PM2.5,Cumberland,Millville,34-011-0007,AirNow,70,2,35.4
1/20/2020,35,Ozone,Cumberland,Millville,34-011-0007,AirNow,63,17,34.4
1/21/2020,30,Ozone,Cumberland,Millville,34-011-0007,AirNow,61,16,35
1/22/2020,43,PM2.5,Cumberland,Millville,34-011-0007,AirNow,52,8,28
1/23/2020,57,PM2.5,Cumberland,Millville,34-011-0007,AirNow,63,6,30.6
1/24/2020,52,PM2.5,Cumberland,Millville,34-011-0007,AirNow,57,12,29.8
1/25/2020,38,Ozone,Cumberland,Millville,34-011-0007,AirNow,63,19,36
1/26/2020,23,PM2.5,Cumberland,Millville,34-011-0007,AirNow,54,19,36.2
1/27/2020,28,Ozone,Cumberland,Millville,34-011-0007,AirNow,67,19,34.4
1/28/2020,31,Ozone,Cumberland,Millville,34-011-0007,AirNow,68,21,34.6
1/29/2020,32,Ozone,Cumberland,Millville,34-011-0007,AirNow,77,10,40.4
1/30/2020,34,PM2.5,Cumberland,Millville,34-011-0007,AirNow,69,12,35
1/31/2020,33,Ozone,Cumberland,Millville,34-011-0007,AirNow,48,16,32.8
2/1/2020,33,PM2.5,Cumberland,Millville,34-011-0007,AirNow,56,17,44.2
2/2/2020,68,PM2.5,Cumberland,Millville,34-011-0007,AirNow,81,15,41.8
2/3/2020,33,Ozone,Cumberland,Millville,34-011-0007,AirNow,65,13,39.6
2/4/2020,39,PM2.5,Cumberland,Millville,34-011-0007,AirNow,66,8,36.6
2/5/2020,37,PM2.5,Cumberland,Millville,34-011-0007,AirNow,65,18,40.2
2/6/2020,22,Ozone,Cumberland,Millville,34-011-0007,AirNow,67,16,44.4
2/7/2020,31,Ozone,Cumberland,Millville,34-011-0007,AirNow,67,13,45.4
2/8/2020,36,Ozone,Cumberland,Millville,34-011-0007,AirNow,54,19,39.6
2/9/2020,45,PM2.5,Cumberland,Millville,34-011-0007,AirNow,59,24,35.6
2/10/2020,29,Ozone,Cumberland,Millville,34-011-0007,AirNow,59,19,33.4
2/11/2020,31,PM2.5,Cumberland,Millville,34-011-0007,AirNow,61,19,35.6
2/12/2020,36,PM2.5,Cumberland,Millville,34-011-0007,AirNow,55,24,33.4
2/13/2020,31,Ozone,Cumberland,Millville,34-011-0007,AirNow,44,18,34.8
2/14/2020,32,Ozone,Cumberland,Millville,34-011-0007,AirNow,54,18,32.2
2/15/2020,35,PM2.5,Cumberland,Millville,34-011-0007,AirNow,72,9,34.4
2/16/2020,36,PM2.5,Cumberland,Millville,34-011-0007,AirNow,71,10,33
2/17/2020,48,PM2.5,Cumberland,Millville,34-011-0007,AirNow,51,24,35.6
2/18/2020,41,Ozone,Cumberland,Millville,34-011-0007,AirNow,53,24,38.6
2/19/2020,33,Ozone,Cumberland,Millville,34-011-0007,AirNow,55,28,38.2
2/20/2020,39,PM2.5,Cumberland,Millville,34-011-0007,AirNow,56,28,35.4
2/21/2020,34,PM2.5,Cumberland,Millville,34-011-0007,AirNow,70,20,40.4
2/22/2020,46,PM2.5,Cumberland,Millville,34-011-0007,AirNow,70,15,34.8
2/23/2020,44,PM2.5,Cumberland,Millville,34-011-0007,AirNow,74,17,36.2
2/24/2020,52,PM2.5,Cumberland,Millville,34-011-0007,AirNow,54,19,34.8
2/25/2020,29,Ozone,Cumberland,Millville,34-011-0007,AirNow,69,21,33
2/26/2020,36,Ozone,Cumberland,Millville,34-011-0007,AirNow,72,8,31
2/27/2020,37,Ozone,Cumberland,Millville,34-011-0007,AirNow,72,26,36.25
2/28/2020,35,PM2.5,Cumberland,Millville,34-011-0007,AirNow,66,28,39
2/29/2020,35,PM2.5,Cumberland,Millville,34-011-0007,AirNow,43,29,.
3/1/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,63,24,40
3/2/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,69,18,37.2
3/3/2020,43,PM2.5,Cumberland,Millville,34-011-0007,AirNow,66,17,41.8
3/4/2020,38,Ozone,Cumberland,Millville,34-011-0007,AirNow,43,26,36
3/5/2020,51,PM2.5,Cumberland,Millville,34-011-0007,AirNow,57,29,39
3/6/2020,29,Ozone,Cumberland,Millville,34-011-0007,AirNow,71,28,50.2
3/7/2020,38,Ozone,Cumberland,Millville,34-011-0007,AirNow,76,8,48.4
3/8/2020,37,Ozone,Cumberland,Millville,34-011-0007,AirNow,61,16,47.4
3/9/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,80,8,48
3/10/2020,39,PM2.5,Cumberland,Millville,34-011-0007,AirNow,64,20,42.2
3/11/2020,38,PM2.5,Cumberland,Millville,34-011-0007,AirNow,60,31,38.2
3/12/2020,35,PM2.5,Cumberland,Millville,34-011-0007,AirNow,66,26,36.8
3/13/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,82,31,39.4
3/14/2020,41,Ozone,Cumberland,Millville,34-011-0007,AirNow,87,32,37.6
3/15/2020,37,PM2.5,Cumberland,Millville,34-011-0007,AirNow,72,23,36.8
3/16/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,58,26,42.2
3/17/2020,42,PM2.5,Cumberland,Millville,34-011-0007,AirNow,44,28,39.25
3/18/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,61,31,39.4
3/19/2020,29,Ozone,Cumberland,Millville,34-011-0007,AirNow,58,30,42
3/20/2020,36,Ozone,Cumberland,Millville,34-011-0007,AirNow,90,33,38.4
3/21/2020,36,Ozone,Cumberland,Millville,34-011-0007,AirNow,84,26,41.8
3/22/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,55,30,40.6
3/23/2020,36,Ozone,Cumberland,Millville,34-011-0007,AirNow,70,26,46
3/24/2020,44,PM2.5,Cumberland,Millville,34-011-0007,AirNow,59,26,45.6
3/25/2020,37,Ozone,Cumberland,Millville,34-011-0007,AirNow,84,18,42.6
3/26/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,80,31,39.4
3/27/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,64,23,35
3/28/2020,39,Ozone,Cumberland,Millville,34-011-0007,AirNow,66,23,34.8
3/29/2020,34,Ozone,Cumberland,Millville,34-011-0007,AirNow,58,26,41.4
3/30/2020,35,Ozone,Cumberland,Millville,34-011-0007,AirNow,84,30,41.8
3/31/2020,39,Ozone,Cumberland,Millville,34-011-0007,AirNow,100,22,40.4
4/1/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,69,32,37
4/2/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,77,30,40.4
4/3/2020,38,Ozone,Cumberland,Millville,34-011-0007,AirNow,51,20,40.4
4/4/2020,33,Ozone,Cumberland,Millville,34-011-0007,AirNow,54,30,41.4
4/5/2020,36,Ozone,Cumberland,Millville,34-011-0007,AirNow,61,31,40
4/6/2020,43,Ozone,Cumberland,Millville,34-011-0007,AirNow,112,22,44.2
4/7/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,64,21,42.2
4/8/2020,47,Ozone,Cumberland,Millville,34-011-0007,AirNow,80,14,41.4
4/9/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,58,13,38.6
4/10/2020,38,Ozone,Cumberland,Millville,34-011-0007,AirNow,67,13,43.4
4/11/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,80,28,43.6
4/12/2020,47,Ozone,Cumberland,Millville,34-011-0007,AirNow,61,31,44.4
4/13/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,58,30,44.4
4/14/2020,43,Ozone,Cumberland,Millville,34-011-0007,AirNow,74,24,37.8
4/16/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,147,21,46
4/17/2020,46,Ozone,Cumberland,Millville,34-011-0007,AirNow,105,29,38.4
4/18/2020,37,Ozone,Cumberland,Millville,34-011-0007,AirNow,147,30,56.2
4/19/2020,46,Ozone,Cumberland,Millville,34-011-0007,AirNow,143,27,45
4/20/2020,34,Ozone,Cumberland,Millville,34-011-0007,AirNow,143,38,40.6
4/21/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,74,29,39.6
4/22/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,105,22,42.8
4/23/2020,39,Ozone,Cumberland,Millville,34-011-0007,AirNow,101,31,43.2
4/24/2020,35,Ozone,Cumberland,Millville,34-011-0007,AirNow,74,34,44.2
4/25/2020,46,Ozone,Cumberland,Millville,34-011-0007,AirNow,90,31,43.8
4/26/2020,39,Ozone,Cumberland,Millville,34-011-0007,AirNow,87,23,45.4
4/27/2020,34,Ozone,Cumberland,Millville,34-011-0007,AirNow,80,23,38.6
4/28/2020,41,Ozone,Cumberland,Millville,34-011-0007,AirNow,115,33,43.6
4/29/2020,44,PM2.5,Cumberland,Millville,34-011-0007,AirNow,87,31,38.8
4/30/2020,43,Ozone,Cumberland,Millville,34-011-0007,AirNow,97,18,41
5/1/2020,39,Ozone,Cumberland,Millville,34-011-0007,AirNow,129,25,43.2
5/2/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,147,31,49.6
5/3/2020,43,Ozone,Cumberland,Millville,34-011-0007,AirNow,156,26,42.2
5/4/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,150,23,44.6
5/5/2020,42,Ozone,Cumberland,Millville,34-011-0007,AirNow,115,21,42
5/6/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,122,22,40
5/7/2020,46,Ozone,Cumberland,Millville,34-011-0007,AirNow,119,27,42.8
5/8/2020,39,Ozone,Cumberland,Millville,34-011-0007,AirNow,140,30,42.6
5/9/2020,33,Ozone,Cumberland,Millville,34-011-0007,AirNow,122,23,39
5/10/2020,44,Ozone,Cumberland,Millville,34-011-0007,AirNow,97,24,36.4
5/11/2020,37,Ozone,Cumberland,Millville,34-011-0007,AirNow,143,26,38
5/12/2020,39,Ozone,Cumberland,Millville,34-011-0007,AirNow,140,31,47.8
5/13/2020,50,PM2.5,Cumberland,Millville,34-011-0007,AirNow,77,28,34
5/14/2020,46,Ozone,Cumberland,Millville,34-011-0007,AirNow,58,24,40.2
5/15/2020,49,Ozone,Cumberland,Millville,34-011-0007,AirNow,100,30,48.6
5/16/2020,46,Ozone,Cumberland,Millville,34-011-0007,AirNow,100,29,47.4
5/17/2020,47,PM2.5,Cumberland,Millville,34-011-0007,AirNow,100,26,43.2
5/18/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,77,31,51
5/19/2020,40,Ozone,Cumberland,Millville,34-011-0007,AirNow,67,28,43.6
5/20/2020,37,PM2.5,Cumberland,Millville,34-011-0007,AirNow,87,31,38.8
5/21/2020,35,Ozone,Cumberland,Millville,34-011-0007,AirNow,97,16,36.4
5/22/2020,31,Ozone,Cumberland,Millville,34-011-0007,AirNow,87,18,37.4
1/1/2020,24,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,104,11,28.8
1/2/2020,52,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,62,10,35.4
1/3/2020,56,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,58,16,39
1/4/2020,54,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,56,19,33.4
1/5/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,113,9,32.6
1/6/2020,28,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,71,22,40
1/7/2020,35,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,84,19,41.8
1/8/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,67,3,48.4
1/9/2020,24,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,87,16,40.4
1/10/2020,36,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,66,1,37.8
1/11/2020,40,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,116,19,40
1/12/2020,30,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,59,16,39.2
1/13/2020,11,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,83,4,31.2
1/14/2020,53,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,74,14,28.4
1/15/2020,23,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,77,10,52.6
1/16/2020,43,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,62,14,50.2
1/17/2020,33,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,77,26,43.6
1/18/2020,23,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,66,15,49.8
1/19/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,67,14,38.6
1/20/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,65,5,27.4
1/21/2020,30,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,62,1,42.4
1/22/2020,41,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,92,17,47.8
1/23/2020,70,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,65,22,35.4
1/24/2020,80,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,62,11,34.6
1/25/2020,37,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,68,16,36.2
1/26/2020,18,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,69,21,36.2
1/27/2020,20,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,53,16,38.2
1/28/2020,32,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,87,12,37.8
1/29/2020,32,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,82,4,39.2
1/30/2020,25,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,99,13,32.4
1/31/2020,52,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,69,2,39
2/1/2020,59,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,88,7,40
2/2/2020,49,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,99,19,40.6
2/3/2020,54,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,93,16,42.4
2/4/2020,56,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,77,8,38.2
2/5/2020,26,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,72,23,42.8
2/6/2020,7,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,74,15,37.4
2/7/2020,29,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,93,14,49
2/8/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,59,17,33.2
